StartLoft,,
StartCurve,,
79.03501379443671,-80.80844313627085,0.0
78.93943083390873,-80.68226761207227,0.0
78.6542169569627,-80.3034009035352,0.0
78.18660962741329,-79.66887326106058,0.0
77.54584228007842,-78.77604003417542,0.0
76.73990030882179,-77.62494333375501,0.0
75.77367598845125,-76.21936214818552,0.0
74.65195489217597,-74.56464960400902,0.0
73.3798357500533,-72.66733773315629,0.0
71.95993109624489,-70.53700741466817,0.0
70.39288826935723,-68.18589736848294,0.0
68.67875689010974,-65.62792922532766,0.0
66.81824990505052,-62.87790042629608,0.0
64.81252307127416,-59.951615705103876,0.0
62.661945596277754,-56.866721354469036,0.0
60.3685651075382,-53.64095798910368,0.0
57.93785149605301,-50.29084794466591,0.0
55.38005640842842,-46.83037215856656,0.0
52.70638680882343,-43.273650735554625,0.0
49.92616197296961,-39.63690076117589,0.0
47.04930851460577,-35.936583945525435,0.0
44.08614054248879,-32.189484473487106,0.0
41.046649639819364,-28.41315094365553,0.0
37.940312970020585,-24.626030628053492,0.0
34.776688635763996,-20.846893581321382,0.0
31.566363667611398,-17.093980288673787,0.0
28.32028059039203,-13.385421521549908,0.0
25.049299261251637,-9.739530626440448,0.0
21.763569892906858,-6.17535034729414,0.0
18.474568658751302,-2.7106779844635502,0.0
15.194750407096603,0.6377330721288361,0.0
11.93592104317698,3.852718522618474,0.0
8.71051720568048,6.918028242553725,0.0
5.531476584982823,9.818286627554077,0.0
2.411538044938596,12.53827439455371,0.0
-0.6356269821111082,15.06429101311867,0.0
-3.595892580209803,17.383624888732164,0.0
-6.455384893064511,19.483683538159333,0.0
-9.199949902643873,21.35280585668069,0.0
-11.814000044071843,22.980400372956897,0.0
-14.280555341079479,24.35846031164344,0.0
-16.582094824279807,25.483821643807694,0.0
-18.693601478428544,26.351083553154247,0.0
-20.594381835436682,26.969443547657114,0.0
-22.26542154990636,27.360108857606413,0.0
-23.64608008551211,27.501002954038015,0.0
-24.74930911116259,27.48035958917614,0.0
-25.57113049686609,27.39048498537147,0.0
-26.003005639368126,27.20771879426091,0.0
-26.12354730121366,27.108474382038402,0.0
-26.235259907491614,26.995898042306838,0.0
-26.53157731196044,26.619491585546342,0.0
-26.64350401029347,25.889948257474455,0.0
-26.240849042661907,24.828269398001773,0.0
-25.61263561142364,23.60747320478758,0.0
-24.713600517259597,22.201718835334734,0.0
-23.53725556623921,20.606781577268386,0.0
-22.13368662244635,18.849846494059012,0.0
-20.49935853623287,16.930925792338325,0.0
-18.64189030433595,14.854766790025476,0.0
-16.578706934152027,12.630158061218808,0.0
-14.31978257798065,10.264011353804758,0.0
-11.876547363155689,7.7636160222596935,0.0
-9.262694078787005,5.137123952801261,0.0
-6.4913585455244736,2.393229104474371,0.0
-3.576324289424167,-0.45916256236328623,0.0
-0.5320406638579291,-3.4106189508431854,0.0
2.626812863213792,-6.451125828207731,0.0
5.8852412318314915,-9.570242302380437,0.0
9.22798049770955,-12.757072817769018,0.0
12.639990311912108,-15.999860897303845,0.0
16.10672510896315,-19.285822214185824,0.0
19.612711488004038,-22.60274250892929,0.0
23.142104361588697,-25.93850597601903,0.0
26.67977996315418,-29.280061301897426,0.0
30.21044971182968,-32.614473114935805,0.0
33.7184762417714,-35.92923461840162,0.0
37.18870516268473,-39.21150628672259,0.0
40.60625913263174,-42.44845112240849,0.0
43.95587009205868,-45.628054087612654,0.0
47.2225529525605,-48.73852491200851,0.0
50.39185617721164,-51.76814329323962,0.0
53.449310484207714,-54.705936138653996,0.0
56.380830126466655,-57.54136803034483,0.0
59.173584647777766,-60.26351684454303,0.0
61.81599627047559,-62.86121263015313,0.0
64.2977385427633,-65.32314353022728,0.0
